TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-01-29,2026-01-29,FO,NSE,IDO,60060,,BANKNIFTY,,2026-02-24,2026-02-24,57800.00,CE,BANKNIFTY26FEB57800CE,2200.00,2572.60,2200.00,2572.60,2572.60,2250.60,59957.85,2572.60,1800,240,16,28867704.00,9,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,60239,,BANKNIFTY,,2026-02-24,2026-02-24,59800.00,CE,BANKNIFTY26FEB59800CE,889.95,1129.90,806.35,1076.95,1114.85,908.65,59957.85,1076.95,130440,17670,47753,87089590879.50,36075,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,60330,,BANKNIFTY,,2026-02-24,2026-02-24,61500.00,CE,BANKNIFTY26FEB61500CE,259.95,360.00,234.75,333.95,348.70,269.05,59957.85,333.95,220740,11880,24107,44698837720.50,18081,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,60396,,BANKNIFTY,,2026-02-24,2026-02-24,63000.00,CE,BANKNIFTY26FEB63000CE,71.55,104.95,67.10,95.25,98.00,76.15,59957.85,95.25,342660,36270,20900,39555821617.50,12250,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,60410,,BANKNIFTY,,2026-02-24,2026-02-24,63500.00,CE,BANKNIFTY26FEB63500CE,40.70,70.35,40.70,64.20,65.60,50.90,59957.85,64.20,94620,19530,7369,14050981798.50,5375,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,60424,,BANKNIFTY,,2026-02-24,2026-02-24,64200.00,CE,BANKNIFTY26FEB64200CE,32.10,44.55,24.50,40.55,37.80,32.25,59957.85,40.55,2910,900,870,1676547579.00,400,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,60426,,BANKNIFTY,,2026-02-24,2026-02-24,64300.00,CE,BANKNIFTY26FEB64300CE,25.00,42.50,25.00,38.15,36.30,31.15,59957.85,38.15,7680,2610,633,1221711657.00,314,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52448,,BANKNIFTY,,2026-03-30,2026-03-30,54600.00,CE,BANKNIFTY26MAR54600CE,0.00,0.00,0.00,5158.90,5158.90,5158.90,59957.85,5878.10,30,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52458,,BANKNIFTY,,2026-03-30,2026-03-30,55100.00,CE,BANKNIFTY26MAR55100CE,0.00,0.00,0.00,4707.80,4707.80,4707.80,59957.85,5399.00,30,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52478,,BANKNIFTY,,2026-03-30,2026-03-30,56100.00,CE,BANKNIFTY26MAR56100CE,0.00,0.00,0.00,3881.00,3881.00,3881.00,59957.85,4465.30,30,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52645,,BANKNIFTY,,2026-03-30,2026-03-30,62700.00,PE,BANKNIFTY26MAR62700PE,0.00,0.00,0.00,2836.25,2809.25,2836.25,59957.85,2653.05,150,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,68161,,BANKNIFTY,,2026-04-28,2026-04-28,65500.00,PE,BANKNIFTY26APR65500PE,0.00,0.00,0.00,5617.15,0.00,5617.15,59957.85,4906.65,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,67886,,BANKNIFTY,,2026-04-28,2026-04-28,63900.00,PE,BANKNIFTY26APR63900PE,0.00,0.00,0.00,4298.95,0.00,4298.95,59957.85,3576.65,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52679,,BANKNIFTY,,2026-03-30,2026-03-30,63600.00,PE,BANKNIFTY26MAR63600PE,0.00,0.00,0.00,3600.20,3650.50,3600.20,59957.85,3365.75,30,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52693,,BANKNIFTY,,2026-03-30,2026-03-30,64100.00,PE,BANKNIFTY26MAR64100PE,0.00,0.00,0.00,4434.95,4434.95,4434.95,59957.85,3788.40,30,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52707,,BANKNIFTY,,2026-03-30,2026-03-30,64900.00,PE,BANKNIFTY26MAR64900PE,0.00,0.00,0.00,5177.80,5177.80,5177.80,59957.85,4496.05,30,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52711,,BANKNIFTY,,2026-03-30,2026-03-30,65100.00,PE,BANKNIFTY26MAR65100PE,0.00,0.00,0.00,4951.10,4992.35,4951.10,59957.85,4677.95,30,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,67485,,BANKNIFTY,,2026-04-28,2026-04-28,54400.00,PE,BANKNIFTY26APR54400PE,0.00,0.00,0.00,202.55,0.00,202.55,59957.85,61.90,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,67529,,BANKNIFTY,,2026-04-28,2026-04-28,56000.00,PE,BANKNIFTY26APR56000PE,0.00,0.00,0.00,430.80,0.00,430.80,59957.85,176.50,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,67555,,BANKNIFTY,,2026-04-28,2026-04-28,57300.00,PE,BANKNIFTY26APR57300PE,0.00,0.00,0.00,728.55,0.00,728.55,59957.85,362.40,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,67638,,BANKNIFTY,,2026-04-28,2026-04-28,58700.00,PE,BANKNIFTY26APR58700PE,0.00,0.00,0.00,1191.10,0.00,1191.10,59957.85,700.05,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,67688,,BANKNIFTY,,2026-04-28,2026-04-28,58900.00,PE,BANKNIFTY26APR58900PE,0.00,0.00,0.00,1270.20,0.00,1270.20,59957.85,762.20,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,67822,,BANKNIFTY,,2026-04-28,2026-04-28,62300.00,PE,BANKNIFTY26APR62300PE,0.00,0.00,0.00,3124.25,0.00,3124.25,59957.85,2422.60,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,67859,,BANKNIFTY,,2026-04-28,2026-04-28,63100.00,PE,BANKNIFTY26APR63100PE,0.00,0.00,0.00,3690.50,0.00,3690.50,59957.85,2973.95,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,68183,,BANKNIFTY,,2026-04-28,2026-04-28,66000.00,PE,BANKNIFTY26APR66000PE,0.00,0.00,0.00,6052.10,0.00,6052.10,59957.85,5348.95,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52298,,BANKNIFTY,,2026-09-29,2026-09-29,55500.00,PE,BANKNIFTY26SEP55500PE,0.00,0.00,0.00,2623.20,0.00,2623.20,59957.85,430.50,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,52335,,BANKNIFTY,,2026-09-29,2026-09-29,57000.00,PE,BANKNIFTY26SEP57000PE,0.00,0.00,0.00,3274.80,0.00,3274.80,59957.85,698.80,0,0,0,0.00,0,F1,30,,,,,
2026-01-29,2026-01-29,FO,NSE,IDO,53236,,BANKNIFTY,,2026-12-29,2026-12-29,58500.00,PE,BANKNIFTY26DEC58500PE,0.00,0.00,0.00,1895.70,0.00,1895.70,59957.85,1198.95,0,0,0,0.00,0,F1,30,,,,,
